,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_shoton,away_shoton,home_shotoff,away_shotoff,home_foulcommit,away_foulcommit,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
2725,24243,2015/2016,15,2015-12-12 00:00:00,2030228,UD Las Palmas,Real Betis Balompié,1,0,2.15,3.3,3.5,3,0,0,0,8,3,7,5,11,8,15,12,2,2,61,39,10,19,H
2728,24246,2015/2016,15,2015-12-13 00:00:00,2030231,Atlético Madrid,Athletic Club de Bilbao,2,1,1.57,3.75,7.0,1,0,1,0,3,7,3,3,13,10,12,16,3,6,48,52,32,21,H
2729,24247,2015/2016,15,2015-12-13 00:00:00,2030232,Rayo Vallecano,Málaga CF,1,2,2.3,3.25,3.25,1,0,2,0,4,8,9,3,13,18,33,21,6,7,52,48,14,11,A
2722,24240,2015/2016,15,2015-12-13 00:00:00,2030225,SD Eibar,Valencia CF,1,1,2.45,3.2,3.0,4,1,4,1,8,1,3,2,17,15,22,9,9,2,51,49,20,20,D
2720,24238,2015/2016,15,2015-12-13 00:00:00,2030223,Villarreal CF,Real Madrid CF,1,0,5.0,4.2,1.65,2,0,2,0,3,5,5,15,11,9,7,40,3,9,43,57,24,30,H
2733,24251,2015/2016,16,2015-12-19 00:00:00,2030236,RC Deportivo de La Coruña,SD Eibar,2,0,2.0,3.3,4.0,2,0,2,0,1,3,9,5,9,11,19,19,9,8,49,51,23,21,H
2736,24254,2015/2016,16,2015-12-19 00:00:00,2030239,RCD Espanyol,UD Las Palmas,1,0,2.05,3.4,3.75,4,0,4,0,6,5,6,3,29,20,18,10,7,5,54,46,17,13,H
2735,24253,2015/2016,16,2015-12-19 00:00:00,2030238,Real Betis Balompié,Sevilla FC,0,0,3.75,3.5,2.0,7,0,5,0,5,6,7,2,23,19,20,25,8,8,47,53,19,22,D
2732,24250,2015/2016,16,2015-12-19 00:00:00,2030235,Valencia CF,Getafe CF,2,2,1.67,3.75,5.5,2,0,6,0,7,3,5,4,13,20,20,10,5,1,61,39,21,15,D
2738,24256,2015/2016,16,2015-12-20 00:00:00,2030241,Athletic Club de Bilbao,Levante UD,2,0,1.4,4.5,9.0,0,0,5,0,7,2,9,4,18,15,17,9,10,3,53,47,21,11,H
2737,24255,2015/2016,16,2015-12-20 00:00:00,2030240,Granada CF,RC Celta de Vigo,0,2,3.2,3.3,2.3,4,0,2,0,2,5,5,4,18,11,26,5,9,3,52,48,14,28,A
2739,24257,2015/2016,16,2015-12-20 00:00:00,2030242,Málaga CF,Atlético Madrid,1,0,5.25,3.5,1.75,3,0,6,0,5,6,7,2,9,13,26,10,4,1,56,44,14,35,H
2730,24248,2015/2016,16,2015-12-20 00:00:00,2030233,Real Madrid CF,Rayo Vallecano,10,2,1.1,11.0,21.0,1,0,4,1,10,4,9,2,11,11,22,12,10,4,53,47,30,14,H
2731,24249,2015/2016,16,2015-12-20 00:00:00,2030234,Real Sociedad,Villarreal CF,0,2,2.4,3.2,3.1,2,0,1,0,5,3,11,2,12,21,28,5,9,1,60,40,16,27,A
2744,24262,2015/2016,17,2015-12-30 00:00:00,2030247,FC Barcelona,Real Betis Balompié,4,0,1.06,13.0,26.0,1,0,3,0,6,6,5,6,14,18,9,7,2,3,63,37,35,19,H
2742,24260,2015/2016,17,2015-12-30 00:00:00,2030245,Getafe CF,RC Deportivo de La Coruña,0,0,2.5,3.2,2.88,3,0,1,0,7,3,6,5,10,7,20,16,9,2,50,50,16,26,D
2748,24266,2015/2016,17,2015-12-30 00:00:00,2030251,Levante UD,Málaga CF,0,1,2.75,3.0,2.75,7,0,5,0,3,7,5,4,21,12,18,35,6,5,45,55,11,17,A
2747,24265,2015/2016,17,2015-12-30 00:00:00,2030250,RC Celta de Vigo,Athletic Club de Bilbao,0,1,2.38,3.3,2.9,3,0,4,0,4,6,4,6,12,12,13,8,3,3,58,42,31,24,A
2749,24267,2015/2016,17,2015-12-30 00:00:00,2030252,Rayo Vallecano,Atlético Madrid,0,2,6.5,3.8,1.53,3,0,3,0,5,7,5,10,12,15,15,20,3,8,59,41,14,35,A
2740,24258,2015/2016,17,2015-12-30 00:00:00,2030243,Real Madrid CF,Real Sociedad,3,1,1.1,10.0,19.0,1,0,3,0,11,2,8,10,12,8,26,16,13,2,52,48,33,16,H
2743,24261,2015/2016,17,2015-12-30 00:00:00,2030246,SD Eibar,Real Sporting de Gijón,2,0,1.85,3.5,4.2,3,0,3,0,4,2,6,5,16,18,16,21,5,7,57,43,21,15,H
2745,24263,2015/2016,17,2015-12-30 00:00:00,2030248,Sevilla FC,RCD Espanyol,2,0,1.4,4.75,7.0,3,0,3,0,7,3,3,9,14,16,16,10,5,6,42,58,23,20,H
2746,24264,2015/2016,17,2015-12-30 00:00:00,2030249,UD Las Palmas,Granada CF,4,1,2.0,3.3,3.75,2,0,7,0,2,8,2,3,5,21,12,10,4,4,59,41,13,14,H
2741,24259,2015/2016,17,2015-12-31 00:00:00,2030244,Villarreal CF,Valencia CF,1,0,1.8,3.5,4.5,1,0,3,0,4,3,6,4,21,19,15,27,3,6,52,48,30,22,H
2759,24277,2015/2016,18,2016-01-02 00:00:00,2030262,Atlético Madrid,Levante UD,1,0,1.2,6.5,17.0,0,0,4,0,5,2,10,4,12,12,23,8,13,1,53,47,35,11,H
2758,24276,2015/2016,18,2016-01-02 00:00:00,2030261,Málaga CF,RC Celta de Vigo,2,0,2.4,3.3,3.0,4,0,2,1,4,4,6,5,22,11,14,10,5,2,48,52,20,31,H
2755,24273,2015/2016,18,2016-01-02 00:00:00,2030258,RCD Espanyol,FC Barcelona,0,0,14.0,7.0,1.2,5,0,3,0,3,4,3,6,21,10,10,13,6,10,26,74,20,39,D
2757,24275,2015/2016,18,2016-01-03 00:00:00,2030260,Athletic Club de Bilbao,UD Las Palmas,2,2,1.36,5.0,8.5,3,0,4,0,6,6,6,3,24,13,19,12,5,5,40,60,27,16,D
2756,24274,2015/2016,18,2016-01-03 00:00:00,2030259,Granada CF,Sevilla FC,2,1,4.33,3.6,1.85,2,0,3,0,3,6,3,8,18,14,11,27,2,9,39,61,14,26,H
2752,24270,2015/2016,18,2016-01-03 00:00:00,2030255,RC Deportivo de La Coruña,Villarreal CF,1,2,2.7,3.2,2.7,3,0,3,0,4,2,5,2,13,11,19,6,9,3,56,44,27,33,A
2750,24268,2015/2016,18,2016-01-03 00:00:00,2030253,Rayo Vallecano,Real Sociedad,2,2,2.63,3.3,2.75,3,0,3,0,6,8,5,5,15,13,12,11,7,7,47,53,14,16,D
2754,24272,2015/2016,18,2016-01-03 00:00:00,2030257,Real Betis Balompié,SD Eibar,0,4,2.4,3.25,3.1,4,0,3,0,6,1,5,1,16,14,30,14,6,2,59,41,20,24,A
2751,24269,2015/2016,18,2016-01-03 00:00:00,2030254,Valencia CF,Real Madrid CF,2,2,6.0,4.33,1.53,1,0,1,1,3,8,7,5,17,16,11,17,4,7,47,53,22,36,D
2753,24271,2015/2016,18,2016-01-04 00:00:00,2030256,Real Sporting de Gijón,Getafe CF,1,2,2.25,3.3,3.3,3,0,3,0,5,4,9,4,15,15,24,12,4,2,47,53,15,17,A
2765,24283,2015/2016,19,2016-01-09 00:00:00,2030268,FC Barcelona,Granada CF,4,0,1.05,15.0,34.0,1,0,4,0,5,5,8,3,15,19,10,9,7,0,60,40,39,14,H
2763,24281,2015/2016,19,2016-01-09 00:00:00,2030266,Getafe CF,Real Betis Balompié,1,0,1.95,3.5,4.0,1,0,3,0,3,4,4,9,19,12,19,17,8,4,51,49,20,20,H
2769,24287,2015/2016,19,2016-01-09 00:00:00,2030272,Levante UD,Rayo Vallecano,2,1,2.15,3.4,3.4,5,0,1,0,4,5,5,3,16,15,9,30,5,5,46,54,11,15,H
2761,24279,2015/2016,19,2016-01-09 00:00:00,2030264,Real Madrid CF,RC Deportivo de La Coruña,5,0,1.11,9.0,21.0,0,0,3,0,6,7,11,9,9,9,17,18,5,9,53,47,37,27,H
2766,24284,2015/2016,19,2016-01-09 00:00:00,2030269,Sevilla FC,Athletic Club de Bilbao,2,0,2.1,3.5,3.5,2,0,3,0,3,4,0,5,14,13,15,23,6,8,50,50,26,28,H
2768,24286,2015/2016,19,2016-01-10 00:00:00,2030271,RC Celta de Vigo,Atlético Madrid,0,2,4.5,3.5,1.8,2,0,1,0,4,3,3,6,13,14,16,11,4,4,53,47,31,41,A
2760,24278,2015/2016,19,2016-01-10 00:00:00,2030263,Real Sociedad,Valencia CF,2,0,2.25,3.3,3.3,3,0,4,0,11,3,7,7,16,13,30,7,5,6,52,48,17,23,H
2764,24282,2015/2016,19,2016-01-10 00:00:00,2030267,SD Eibar,RCD Espanyol,2,1,2.0,3.3,4.0,3,0,2,0,8,3,9,2,13,15,24,12,8,2,53,47,27,21,H
2767,24285,2015/2016,19,2016-01-10 00:00:00,2030270,UD Las Palmas,Málaga CF,1,1,2.7,3.1,2.8,5,0,4,0,3,2,3,8,22,12,13,23,2,5,58,42,17,23,D
2762,24280,2015/2016,19,2016-01-10 00:00:00,2030265,Villarreal CF,Real Sporting de Gijón,2,0,1.5,4.33,6.5,4,0,2,0,1,7,3,5,10,10,10,28,3,9,50,50,36,15,H
2780,24298,2015/2016,20,2016-01-16 00:00:00,2030348,RC Celta de Vigo,Levante UD,4,3,1.62,3.8,6.0,1,0,4,0,7,8,3,4,11,16,8,14,7,2,54,46,31,11,H
2788,24306,2015/2016,20,2016-01-16 00:00:00,2030356,Real Sociedad,RC Deportivo de La Coruña,1,1,1.95,3.3,4.2,1,0,3,0,8,3,7,3,7,11,23,4,9,4,63,37,20,27,D
2782,24300,2015/2016,20,2016-01-16 00:00:00,2030350,Sevilla FC,Málaga CF,2,1,1.67,3.8,5.25,4,0,4,0,3,6,3,7,21,20,15,23,6,4,55,45,29,24,H
2786,24304,2015/2016,20,2016-01-16 00:00:00,2030354,Villarreal CF,Real Betis Balompié,0,0,1.45,4.33,8.0,2,0,1,0,5,6,4,5,13,10,13,12,7,11,48,52,39,20,D
2783,24301,2015/2016,20,2016-01-17 00:00:00,2030351,FC Barcelona,Athletic Club de Bilbao,6,0,1.14,8.0,19.0,2,0,2,1,4,5,10,3,6,7,27,5,6,2,70,30,45,28,H
2785,24303,2015/2016,20,2016-01-17 00:00:00,2030353,Getafe CF,RCD Espanyol,3,1,2.2,3.2,3.5,3,0,2,0,4,5,10,8,12,13,13,12,3,7,42,58,23,21,H
2787,24305,2015/2016,20,2016-01-17 00:00:00,2030355,Real Madrid CF,Real Sporting de Gijón,5,1,1.05,17.0,26.0,1,0,1,0,8,6,5,3,10,15,14,10,4,4,67,33,40,15,H
2781,24299,2015/2016,20,2016-01-17 00:00:00,2030349,UD Las Palmas,Atlético Madrid,0,3,6.5,3.6,1.62,0,0,2,0,5,6,5,2,8,21,14,13,3,4,56,44,18,44,A
2789,24307,2015/2016,20,2016-01-17 00:00:00,2030357,Valencia CF,Rayo Vallecano,2,2,1.62,4.0,5.5,1,0,3,0,8,8,2,6,16,19,13,15,7,9,48,52,23,15,D
2784,24302,2015/2016,20,2016-01-18 00:00:00,2030352,SD Eibar,Granada CF,5,1,1.83,3.5,4.5,1,0,4,0,4,0,3,4,12,16,18,16,3,2,53,47,30,17,H
2798,24316,2015/2016,21,2016-01-22 00:00:00,2030366,Real Sporting de Gijón,Real Sociedad,5,1,3.1,3.2,2.45,2,0,2,0,3,3,1,5,13,12,13,27,6,2,42,58,15,20,H
2795,24313,2015/2016,21,2016-01-23 00:00:00,2030363,Granada CF,Getafe CF,3,2,2.63,3.1,2.88,3,0,3,0,9,3,8,4,12,16,20,13,5,3,51,49,17,26,H
2793,24311,2015/2016,21,2016-01-23 00:00:00,2030361,Málaga CF,FC Barcelona,1,2,8.5,5.5,1.33,3,0,3,0,9,5,4,4,14,9,15,12,4,3,35,65,24,48,A
2796,24314,2015/2016,21,2016-01-23 00:00:00,2030364,RCD Espanyol,Villarreal CF,2,2,2.9,3.2,2.55,5,0,1,0,4,4,4,6,13,16,8,11,3,9,50,50,21,40,D
2790,24308,2015/2016,21,2016-01-23 00:00:00,2030358,Rayo Vallecano,RC Celta de Vigo,3,0,2.7,3.4,2.63,3,0,5,0,10,1,10,1,20,14,23,8,7,1,54,46,16,34,H
2794,24312,2015/2016,21,2016-01-24 00:00:00,2030362,Athletic Club de Bilbao,SD Eibar,5,2,1.67,3.75,5.5,2,0,2,0,2,2,6,5,13,14,17,10,7,2,53,47,28,33,H
2792,24310,2015/2016,21,2016-01-24 00:00:00,2030360,Atlético Madrid,Sevilla FC,0,0,1.67,3.5,6.0,4,0,5,0,6,5,13,3,13,14,36,17,8,5,70,30,47,32,D
2799,24317,2015/2016,21,2016-01-24 00:00:00,2030367,RC Deportivo de La Coruña,Valencia CF,1,1,2.25,3.3,3.3,3,0,3,0,4,4,3,6,13,9,17,21,8,6,49,51,28,24,D
2797,24315,2015/2016,21,2016-01-24 00:00:00,2030365,Real Betis Balompié,Real Madrid CF,1,1,9.5,5.75,1.3,3,0,2,0,1,8,2,8,17,13,6,32,1,9,39,61,21,43,D
2791,24309,2015/2016,21,2016-01-25 00:00:00,2030359,Levante UD,UD Las Palmas,3,2,2.38,3.1,3.25,4,0,4,0,6,6,3,4,21,11,14,16,2,4,42,58,14,18,H
2802,24320,2015/2016,22,2016-01-30 00:00:00,2030370,FC Barcelona,Atlético Madrid,2,1,1.5,4.2,7.0,0,0,5,1,4,4,4,3,7,18,12,13,8,6,65,35,48,47,H
2804,24322,2015/2016,22,2016-01-30 00:00:00,2030372,Getafe CF,Athletic Club de Bilbao,0,1,3.4,3.3,2.2,4,0,5,0,3,5,5,7,12,18,19,11,7,5,57,43,26,31,A
2807,24325,2015/2016,22,2016-01-30 00:00:00,2030375,Real Sociedad,Real Betis Balompié,2,1,1.67,3.75,5.5,1,0,4,0,4,2,3,3,13,9,18,12,3,4,50,50,21,22,H
2803,24321,2015/2016,22,2016-01-30 00:00:00,2030371,SD Eibar,Málaga CF,1,2,2.38,3.25,3.0,1,0,3,0,2,2,5,2,9,15,22,12,1,2,53,47,33,24,A
2805,24323,2015/2016,22,2016-01-30 00:00:00,2030373,Villarreal CF,Granada CF,1,0,1.44,4.5,7.5,4,0,3,0,6,6,5,2,10,12,19,15,8,0,58,42,41,20,H
2806,24324,2015/2016,22,2016-01-31 00:00:00,2030374,Real Madrid CF,RCD Espanyol,6,0,1.1,11.0,21.0,1,0,5,0,5,9,8,5,20,20,17,12,3,1,66,34,44,22,H
2801,24319,2015/2016,22,2016-01-31 00:00:00,2030369,Sevilla FC,Levante UD,3,1,1.33,5.0,10.0,1,0,1,0,6,9,4,11,9,8,22,18,5,9,50,50,33,17,H
2800,24318,2015/2016,22,2016-01-31 00:00:00,2030368,UD Las Palmas,RC Celta de Vigo,2,1,2.38,3.3,3.1,6,0,4,0,5,4,5,1,12,16,11,12,7,3,54,46,18,34,H
2808,24326,2015/2016,22,2016-01-31 00:00:00,2030376,Valencia CF,Real Sporting de Gijón,0,1,1.75,3.75,4.75,0,0,2,0,5,2,11,3,15,22,25,9,6,3,57,43,25,21,A
2809,24327,2015/2016,22,2016-02-01 00:00:00,2030377,RC Deportivo de La Coruña,Rayo Vallecano,2,2,1.91,3.6,4.0,0,0,0,0,4,3,10,2,6,14,13,11,5,4,52,48,29,19,D
2814,24332,2015/2016,23,2016-02-05 00:00:00,2030382,Málaga CF,Getafe CF,3,0,1.57,3.75,6.5,3,0,3,0,3,2,3,3,10,10,16,20,4,6,46,54,24,26,H
2815,24333,2015/2016,23,2016-02-06 00:00:00,2030383,Athletic Club de Bilbao,Villarreal CF,0,0,1.83,3.6,4.5,6,0,6,0,2,5,7,1,19,20,27,7,5,3,60,40,34,44,D
2813,24331,2015/2016,23,2016-02-06 00:00:00,2030381,Atlético Madrid,SD Eibar,3,1,1.36,4.5,9.5,2,0,3,0,4,2,8,3,15,19,17,13,5,2,50,50,48,33,H
2810,24328,2015/2016,23,2016-02-06 00:00:00,2030378,Rayo Vallecano,UD Las Palmas,2,0,1.91,3.6,4.0,3,0,1,0,8,4,7,5,18,15,22,10,5,5,49,51,20,21,H
2819,24337,2015/2016,23,2016-02-06 00:00:00,2030387,Real Sporting de Gijón,RC Deportivo de La Coruña,1,1,2.5,3.25,2.9,2,0,2,0,6,4,6,0,10,13,18,10,4,3,45,55,22,30,D
2816,24334,2015/2016,23,2016-02-07 00:00:00,2030384,Granada CF,Real Madrid CF,1,2,12.0,6.0,1.25,3,0,2,0,6,6,5,8,20,8,12,8,3,6,36,64,20,47,A
2812,24330,2015/2016,23,2016-02-07 00:00:00,2030380,Levante UD,FC Barcelona,0,2,15.0,7.5,1.18,4,0,3,0,4,5,7,8,15,10,19,17,2,5,38,62,17,54,A
2811,24329,2015/2016,23,2016-02-07 00:00:00,2030379,RC Celta de Vigo,Sevilla FC,1,1,3.2,3.3,2.3,3,0,5,0,13,3,12,4,14,15,35,17,10,5,74,26,34,36,D
2818,24336,2015/2016,23,2016-02-07 00:00:00,2030386,Real Betis Balompié,Valencia CF,1,0,2.63,3.1,2.88,4,0,7,0,1,2,4,4,17,18,11,19,4,5,48,52,22,25,H
2817,24335,2015/2016,23,2016-02-08 00:00:00,2030385,RCD Espanyol,Real Sociedad,0,5,2.7,3.1,2.8,1,0,2,0,1,3,5,4,14,11,11,9,4,5,56,44,22,24,A
2829,24347,2015/2016,24,2016-02-12 00:00:00,2030397,Real Sporting de Gijón,Rayo Vallecano,2,2,2.38,3.4,3.0,3,0,4,0,4,6,5,8,13,12,15,15,3,7,41,59,22,20,D
2828,24346,2015/2016,24,2016-02-13 00:00:00,2030396,RC Deportivo de La Coruña,Real Betis Balompié,2,2,1.8,3.5,4.75,1,0,0,0,17,0,7,2,14,12,33,9,11,0,55,45,31,25,D
2825,24343,2015/2016,24,2016-02-13 00:00:00,2030393,Real Madrid CF,Athletic Club de Bilbao,4,2,1.29,6.0,9.5,3,0,2,0,8,4,6,6,7,7,9,26,5,2,60,40,50,35,H
2827,24345,2015/2016,24,2016-02-13 00:00:00,2030395,Valencia CF,RCD Espanyol,2,1,1.75,3.6,5.0,1,0,3,0,9,10,7,9,8,19,26,11,9,9,60,40,25,22,H
2824,24342,2015/2016,24,2016-02-13 00:00:00,2030392,Villarreal CF,Málaga CF,1,0,2.05,3.3,3.8,2,0,1,0,6,2,4,5,14,14,14,28,5,1,52,48,45,30,H
2821,24339,2015/2016,24,2016-02-14 00:00:00,2030389,FC Barcelona,RC Celta de Vigo,6,1,1.08,11.0,26.0,0,0,4,0,7,4,7,6,10,16,16,6,1,1,69,31,57,35,H
2823,24341,2015/2016,24,2016-02-14 00:00:00,2030391,Getafe CF,Atlético Madrid,0,1,6.5,3.8,1.57,2,0,3,0,6,3,6,2,9,10,22,12,5,5,56,44,26,51,A
2826,24344,2015/2016,24,2016-02-14 00:00:00,2030394,Real Sociedad,Granada CF,3,0,1.53,4.0,6.5,1,0,2,0,3,4,5,9,9,18,16,11,7,13,48,52,27,20,H
2822,24340,2015/2016,24,2016-02-14 00:00:00,2030390,SD Eibar,Levante UD,2,0,1.8,3.5,4.75,3,0,2,0,6,4,8,4,16,11,24,18,8,2,49,51,33,17,H
2820,24338,2015/2016,24,2016-02-14 00:00:00,2030388,Sevilla FC,UD Las Palmas,2,0,1.33,5.0,10.0,1,0,3,0,4,8,3,3,15,11,27,14,8,3,52,48,37,21,H
2734,24252,2015/2016,16,2016-02-17 00:00:00,2030237,Real Sporting de Gijón,FC Barcelona,1,3,19.0,8.0,1.14,2,0,1,0,2,6,3,8,12,8,4,11,1,4,30,70,23,57,A
2833,24351,2015/2016,25,2016-02-19 00:00:00,2030401,Levante UD,Getafe CF,3,0,2.2,3.3,3.4,2,0,2,0,3,9,6,4,12,13,19,31,6,8,54,46,17,26,H
2832,24350,2015/2016,25,2016-02-20 00:00:00,2030400,RC Celta de Vigo,SD Eibar,3,2,2.0,3.5,3.8,3,0,2,0,6,4,6,4,6,25,10,8,6,1,64,36,35,36,H
2838,24356,2015/2016,25,2016-02-20 00:00:00,2030406,RCD Espanyol,RC Deportivo de La Coruña,1,0,2.38,3.3,3.0,3,0,1,0,13,11,3,6,19,4,18,26,7,4,46,54,22,32,H
2839,24357,2015/2016,25,2016-02-20 00:00:00,2030407,Real Betis Balompié,Real Sporting de Gijón,1,1,2.05,3.3,3.8,2,0,3,0,7,2,7,1,15,23,13,11,10,4,53,47,26,23,D
2831,24349,2015/2016,25,2016-02-20 00:00:00,2030399,UD Las Palmas,FC Barcelona,1,2,15.0,7.5,1.18,1,0,2,0,7,8,9,3,12,13,15,10,3,6,46,54,21,60,A
2836,24354,2015/2016,25,2016-02-21 00:00:00,2030404,Athletic Club de Bilbao,Real Sociedad,0,1,1.8,3.5,4.75,7,0,6,0,4,5,5,3,22,16,18,8,9,3,55,45,35,30,A
2834,24352,2015/2016,25,2016-02-21 00:00:00,2030402,Atlético Madrid,Villarreal CF,0,0,1.53,3.8,7.5,2,0,2,0,6,2,6,4,12,12,21,2,10,2,59,41,54,48,D
2837,24355,2015/2016,25,2016-02-21 00:00:00,2030405,Granada CF,Valencia CF,1,2,2.88,3.2,2.55,2,0,3,0,4,7,8,2,18,18,19,6,6,3,51,49,20,28,A
2835,24353,2015/2016,25,2016-02-21 00:00:00,2030403,Málaga CF,Real Madrid CF,1,1,4.75,3.8,1.73,5,0,2,0,8,7,4,5,14,12,19,18,6,6,40,60,30,53,D
2830,24348,2015/2016,25,2016-02-21 00:00:00,2030398,Rayo Vallecano,Sevilla FC,2,2,3.1,3.6,2.2,6,0,2,0,3,6,8,4,14,19,24,22,3,17,57,43,24,40,D
2841,24359,2015/2016,26,2016-02-26 00:00:00,2030409,SD Eibar,UD Las Palmas,0,1,1.75,3.6,5.0,4,0,1,0,7,5,3,6,16,9,25,10,6,6,53,47,36,21,A
2842,24360,2015/2016,26,2016-02-27 00:00:00,2030410,Getafe CF,RC Celta de Vigo,0,1,3.2,3.3,2.3,3,0,4,0,6,3,8,5,11,14,17,8,4,5,49,51,26,38,A
2849,24367,2015/2016,26,2016-02-27 00:00:00,2030417,Real Betis Balompié,Rayo Vallecano,2,2,2.2,3.3,3.4,2,0,3,0,12,3,8,4,13,11,16,27,8,8,45,55,27,25,D
2844,24362,2015/2016,26,2016-02-27 00:00:00,2030412,Real Madrid CF,Atlético Madrid,0,1,1.73,3.6,5.25,3,0,4,0,8,5,7,3,17,13,24,9,2,5,69,31,54,55,A
2845,24363,2015/2016,26,2016-02-27 00:00:00,2030413,Real Sociedad,Málaga CF,1,1,2.2,3.25,3.5,4,0,5,0,4,4,4,3,17,14,30,5,8,3,60,40,33,31,D
2848,24366,2015/2016,26,2016-02-27 00:00:00,2030416,Real Sporting de Gijón,RCD Espanyol,2,4,2.3,3.2,3.3,5,1,2,0,3,5,7,3,14,13,19,8,5,2,56,44,24,25,A
2840,24358,2015/2016,26,2016-02-28 00:00:00,2030408,FC Barcelona,Sevilla FC,2,1,1.14,8.0,15.0,3,0,2,0,9,4,7,8,13,12,12,14,6,7,68,32,63,41,H
2847,24365,2015/2016,26,2016-02-28 00:00:00,2030415,RC Deportivo de La Coruña,Granada CF,0,1,1.8,3.5,4.75,2,1,3,0,5,7,8,4,12,12,44,10,6,6,64,36,32,20,A
2846,24364,2015/2016,26,2016-02-28 00:00:00,2030414,Valencia CF,Athletic Club de Bilbao,0,3,2.3,3.2,3.3,2,0,0,0,4,3,3,6,9,13,21,14,7,7,51,49,31,35,A
2843,24361,2015/2016,26,2016-02-28 00:00:00,2030411,Villarreal CF,Levante UD,3,0,1.67,3.6,5.75,0,0,4,0,0,3,5,4,14,11,9,15,3,4,53,47,49,20,H
2855,24373,2015/2016,27,2016-03-01 00:00:00,2030423,Atlético Madrid,Real Sociedad,3,0,1.4,4.33,9.0,1,0,2,0,5,2,6,5,20,8,11,16,8,1,55,45,58,34,H
2852,24370,2015/2016,27,2016-03-01 00:00:00,2030420,UD Las Palmas,Getafe CF,4,0,2.05,3.4,3.75,5,0,4,0,3,6,4,3,20,12,17,20,2,6,56,44,24,26,H
2857,24375,2015/2016,27,2016-03-02 00:00:00,2030425,Athletic Club de Bilbao,RC Deportivo de La Coruña,4,1,1.53,4.0,7.0,1,0,3,0,2,4,4,2,5,13,12,12,1,2,51,49,38,32,H
2854,24372,2015/2016,27,2016-03-02 00:00:00,2030422,Levante UD,Real Madrid CF,1,3,7.0,4.75,1.44,2,0,1,0,3,8,8,10,12,10,20,23,3,10,47,53,20,54,A
2856,24374,2015/2016,27,2016-03-02 00:00:00,2030424,Málaga CF,Valencia CF,1,2,2.05,3.3,3.8,6,0,5,0,3,6,7,2,18,14,25,14,4,5,49,51,32,31,A
2853,24371,2015/2016,27,2016-03-02 00:00:00,2030421,RC Celta de Vigo,Villarreal CF,0,0,2.2,3.3,3.4,2,0,5,0,10,4,5,2,8,18,25,4,9,2,61,39,41,52,D
2851,24369,2015/2016,27,2016-03-02 00:00:00,2030419,Sevilla FC,SD Eibar,1,0,1.4,4.75,8.0,1,0,4,0,7,7,6,5,12,13,25,27,12,6,53,47,41,36,H
2858,24376,2015/2016,27,2016-03-03 00:00:00,2030426,Granada CF,Real Sporting de Gijón,2,0,2.1,3.3,3.75,7,0,5,0,7,0,3,2,24,13,17,13,4,1,52,48,23,24,H
2859,24377,2015/2016,27,2016-03-03 00:00:00,2030427,RCD Espanyol,Real Betis Balompié,0,3,1.95,3.5,4.0,4,0,2,0,7,3,8,1,20,11,20,3,5,0,53,47,28,28,A
2850,24368,2015/2016,27,2016-03-03 00:00:00,2030418,Rayo Vallecano,FC Barcelona,1,5,13.0,7.0,1.2,0,2,2,0,3,5,3,9,17,8,12,10,3,5,36,64,26,66,A
2861,24379,2015/2016,28,2016-03-05 00:00:00,2030429,Getafe CF,Sevilla FC,1,1,3.8,3.5,2.0,5,0,2,0,5,5,7,3,9,11,20,16,10,9,46,54,26,44,D
2866,24384,2015/2016,28,2016-03-05 00:00:00,2030434,RC Deportivo de La Coruña,Málaga CF,3,3,2.5,3.1,3.0,4,0,5,0,6,0,6,3,9,11,26,13,10,4,57,43,32,32,D
2863,24381,2015/2016,28,2016-03-05 00:00:00,2030431,Real Madrid CF,RC Celta de Vigo,7,1,1.3,6.0,8.0,2,0,3,0,8,3,4,4,13,12,12,10,10,5,56,44,57,42,H
2862,24380,2015/2016,28,2016-03-05 00:00:00,2030430,Villarreal CF,UD Las Palmas,0,1,1.62,3.75,6.0,1,0,2,0,5,4,7,5,9,8,31,9,6,2,57,43,53,27,A
2868,24386,2015/2016,28,2016-03-06 00:00:00,2030436,Real Betis Balompié,Granada CF,2,0,2.1,3.4,3.6,5,0,7,1,4,5,5,4,9,19,11,17,6,4,47,53,31,26,H
2864,24382,2015/2016,28,2016-03-06 00:00:00,2030432,Real Sociedad,Levante UD,1,1,1.57,3.75,7.0,4,0,3,0,3,3,11,3,11,15,23,5,10,3,57,43,34,20,D
2867,24385,2015/2016,28,2016-03-06 00:00:00,2030435,Real Sporting de Gijón,Athletic Club de Bilbao,0,2,4.0,3.3,2.0,1,0,3,0,2,4,3,3,17,15,15,11,3,0,45,55,24,41,A
2860,24378,2015/2016,28,2016-03-06 00:00:00,2030428,SD Eibar,FC Barcelona,0,4,10.0,6.5,1.25,3,0,2,0,2,4,5,3,18,10,24,13,6,2,30,70,36,69,A
2865,24383,2015/2016,28,2016-03-06 00:00:00,2030433,Valencia CF,Atlético Madrid,1,3,4.0,3.3,2.0,3,0,1,0,7,5,2,12,12,9,14,17,6,7,48,52,34,61,A
